node,adj nodes
419087517,"[1916687654, 419087540, 419087507]"
419056988,"[419056960, 1833354462, 419056910]"
419056773,"[419056785, 419056819, 4381271249]"
4381271249,"[419056773, 419056785, 419056711]"
419056785,"[1038130882, 419056408, 1038130890, 4381271249]"
419058698,"[419058216, 419058711, 419058927, 419058809]"
419058927,"[419056384, 419058855, 419058698]"
419058855,"[419058216, 419058646, 419058927]"
419058216,"[419058301, 419058855]"
419060093,[419058698]
419058809,"[419058906, 419058301, 419057688, 419058698]"
419058711,"[419058646, 419058711, 419058698]"
419058646,"[419058711, 419058855, 419058420]"
419058420,"[419058646, 419058420, 419058301]"
419058301,"[419058216, 419058420]"
419056288,"[419056360, 419059092, 419057688, 419056265]"
419059092,"[419059052, 419056384, 419056288, 419058906]"
419058906,"[419059092, 419058854, 419058809]"
419087507,"[419087517, 419087507, 1918614884]"
419078358,[419087507]
419058627,[419058672]
419087514,"[419078274, 1444846624, 419087536]"
419078274,"[419078819, 419087514]"
419055872,"[419055668, 419055698]"
419057069,"[1223809411, 419056784, 419057114, 419057002]"
419056761,"[1223809411, 419056740, 419056784]"
419056784,"[419056761, 419056816, 419056278, 419056434]"
419056351,"[419056191, 1795429925, 1359721104]"
1795429925,"[419059088, 419056298, 419056351]"
419059088,"[419056298, 1795429925, 419059060]"
419059060,"[419059088, 419056352, 419056434]"
419056434,"[419056353, 419059015, 419056352, 419058645, 419059060]"
419055698,"[419055728, 419055872, 419055932]"
419055846,[419055698]
419056816,"[2242729169, 419056784, 419056834, 3362989428, 419058927]"
419056834,"[419056265, 419056816, 419056319]"
419056265,"[419056384, 419059096, 419056834, 419056288]"
419056384,"[419059092, 419059017, 419058927, 419056265]"
3362989428,"[419057059, 419057055]"
419059015,"[419059089, 419058891, 419056238, 419056434]"
419058891,"[419059055, 419059015, 419058787]"
419058736,"[419056863, 419059070, 419058645, 419058787]"
419058645,"[3323413951, 419058651, 419057750, 419058736]"
419075957,"[419080272, 419076150, 1280150899]"
419080272,"[419075957, 419076150]"
419079361,[419075957]
419057022,"[419056993, 1267552923, 419057030, 1710255090]"
1267552923,"[419057311, 1710255154]"
419057311,"[419057205, 1267552923, 419055237, 419057252]"
419057205,"[419057311, 419055287, 419057252, 419057199]"
419056313,"[419056221, 419056286, 419056863, 419059070]"
419056286,"[419059047, 419056847, 419056313]"
419056349,[419056200]
419090153,"[419090118, 419090029, 1919746109, 1919929246]"
419090029,"[1919746111, 419090153, 419089160]"
419089160,"[1919746112, 419090029, 419089472]"
419089472,"[1919746111, 419089160]"
419057050,"[419057003, 419057034, 3362989415]"
419056813,"[419056792, 419056238, 419056668]"
419059767,"[419059618, 419059583, 419061904, 419059681]"
419059583,"[419059387, 419059767, 419059280, 419059522]"
419059387,"[419059583, 419059743, 419059365, 419059424]"
419059424,"[419059387, 419059243, 419059106, 419059567]"
419059243,"[419059603, 419059424, 419059297, 419059183]"
419059297,"[419061935, 419059243, 419059378, 419059478]"
419059378,"[419059197, 419059267, 419059138, 419059297]"
419059138,"[419061953, 419059210, 419059378, 3222869885]"
419059210,"[419059104, 419061904, 1158997431, 419059138]"
419062163,"[419062149, 419061873, 419062496, 1158997378]"
419062247,"[419061873, 1158997378, 419061856]"
419061873,"[419059223, 419062247, 419062303]"
419062107,"[847640411, 1357817648, 419062337, 1158997516]"
847640411,"[1158997516, 419062344, 419062496]"
419059663,[419062247]
419059754,"[419059563, 419059709, 419059528]"
419059617,"[419059563, 419059603, 419059254, 419059478]"
419061856,"[1874816188, 419062244, 419062247]"
419062149,"[419062163, 1891196517, 419062291, 419061856]"
419062244,"[419062291, 419059267, 419061630, 419061856]"
419059709,"[419059881, 419059870, 419059550, 419059754]"
419059603,"[419059617, 419059243, 419059550, 419059567]"
419059197,"[419061953, 419061630, 419059378]"
1349271471,"[419060175, 419059857, 419059681, 419059522]"
419059857,"[419059697, 1349271471, 419059838, 419060010]"
419060175,"[419059956, 419057474, 419060010]"
1267165575,[1349271471]
419059697,"[419059857, 419059666, 419059806, 419057580]"
419059956,"[419060175, 419060088, 419059806, 419059894]"
419057580,"[419060088, 419060101, 419057566]"
1167875979,"[419058074, 419057714, 419057862]"
419057862,"[419058460, 419057688, 1167875979]"
1299398448,"[419082934, 419082456, 1299398448]"
419058460,"[419058686, 419057862, 419058264]"
419063526,"[2776871003, 419063472, 419063407]"
2776871003,"[419063889, 419063526, 419063472]"
419063472,"[2776871003, 419066946, 419063576]"
419058270,[419058711]
419058686,"[419058460, 419058484]"
419058836,[419060153]
419057506,"[419060079, 419057688, 419057441]"
419060079,"[419057441, 419057506, 419060138]"
419060138,"[419057489, 419060079]"
419060153,[419058836]
419093418,"[419093418, 1086155281, 419081342]"
419092864,[419093418]
419060039,[419059323]
419059838,"[419059857, 419059681]"
419059666,"[419059697, 419059858, 419059743, 419059522]"
419059743,"[419059387, 1794067940, 419059666, 419059567]"
419059567,"[419059603, 419059743, 1794067961, 419059424]"
419059254,"[419059104, 419059323, 419059617, 1158997431]"
419059385,"[419059249, 3456835809, 3456835798]"
3456835798,"[419059385, 3456835798, 419059238]"
3456835809,"[419061868, 419059118, 419059238]"
419060147,[419059686]
419057441,"[419060079, 419057506]"
419059528,"[419059635, 419059662, 419059754]"
419059948,[419059528]
419060170,[419060000]
419060000,[419060170]
419061853,"[419062184, 419061710, 419062126]"
419060035,"[419059578, 419057566, 419060101]"
419061953,"[419059197, 419061741, 419059138]"
419059522,"[419059583, 419059666, 1349271471, 419059681]"
419059681,"[419059767, 419059838, 1349271471]"
419059893,[419059522]
419059894,"[419059956, 1794067940, 419059950, 419059870]"
419057425,[419059365]
419058162,[419058216]
419058030,[419058420]
419063547,"[419063531, 419063054]"
419063054,"[419062940, 419063547, 419065086, 419063232, 419063051]"
419057560,[419060138]
419057555,[419060079]
419057463,[419057489]
419057489,[419060138]
419055425,"[419055483, 419055473, 419055887]"
419055483,"[419055425, 419055473, 419055511]"
419055473,"[419055733, 419055483]"
419055801,"[419055728, 1782351095, 419056154, 419055762, 419056098]"
419055728,"[419055668, 419055698, 419055762, 419055801]"
419055883,"[419055668, 1346966773, 419055817]"
1782351095,"[419055817, 1782351068]"
419073106,"[419073386, 419077189, 1299679565]"
1299679565,"[419073992, 1365294838, 419073106, 419077823]"
419077823,"[419077189, 419076851, 1299679565]"
419077189,"[419077167, 419077823]"
1216226986,"[1216227141, 1216227205, 1216226978]"
1216227141,"[1216226986, 419056036, 419055973]"
1216226978,"[1216226986, 419055973, 1216227026]"
419055973,"[1216227141, 419055944, 1216226978]"
1271268034,"[419053963, 419053958, 419053874, 1271268032]"
419053963,"[1271268034, 1271267974, 419053904, 1271268032]"
1271268032,"[1271278667, 1271267999, 419053963]"
1216227168,"[1216227017, 1216227134, 1216227018]"
1216227018,"[1216227080, 1216227168, 419053817]"
1216227080,"[419056036, 1216227017, 1216227018]"
1216227017,"[1216227080, 1216227168, 1216227205]"
1216227205,"[1216226986, 419056036, 1216227017]"
419056036,"[1944644295, 1216227080, 1216227141, 1216227205]"
419053904,"[419053963, 1271267999, 419053874, 1216227063]"
1271267974,"[1271278667, 1271268033, 419053958, 419053963]"
1271268033,"[1271267989, 1271267974, 419053673, 1216227063]"
1216227063,"[1271268033, 419053664, 419053790]"
419094296,"[419093255, 1729320464, 419093756]"
419093756,"[419090936, 419094296, 1916699717]"
419090936,"[1918634651, 419093756, 1918634666, 419089481]"
419089481,"[1729320464, 1918634666, 419090936]"
1729320464,"[419087848, 419089793, 419089481, 419087964]"
419053958,"[1271278667, 1271268034, 1271267974, 1271267989]"
1271278667,"[1271267999, 1271267974, 1271268032]"
419078203,[419087325]
419088252,"[419087325, 419087964, 1918634655]"
419087325,"[1918634651, 419088252, 419090298]"
1271267989,"[1271268033, 419053958, 419053673, 1271314743]"
419053673,"[419056036, 419053664, 1271268033]"
419056176,"[1944644295, 419056121, 1216227070, 419056065]"
419056121,"[419056176, 1216226980, 419056063]"
419056065,"[419055733, 419056063]"
419094104,[419094296]
419054951,[419053424]
419053424,"[419054528, 419053527]"
419055966,"[419055733, 1271290628, 1708867081, 419056003]"
1271290628,"[1708867081, 419055966, 1271314730]"
1708867081,"[1271290628, 1216227134, 419053790]"
1271268019,[1216227134]
419053817,"[419053664, 1216227134, 1216227018]"
1216227134,"[1216227168, 419053817, 1708867081]"
1216227139,"[1216227105, 1216227139]"
1216227070,"[419056176, 1216227105, 1216226980]"
1216226980,"[419056121, 1216227070]"
419055954,"[419056098, 419056154, 419053943]"
419056154,"[419055954, 419056134, 419055801]"
419056098,"[419055954, 419055932, 419055801]"
419059016,[419056447]
419056447,"[419056415, 2011034764]"
419056647,"[419057059, 419056647, 2242729169]"
419056757,[419056647]
419057158,[419055551]
419055551,[419055391]
419056360,"[419056321, 419059052, 419059096, 419056288]"
419059096,"[419056415, 419059040, 419056360]"
419058897,[419056265]
419055922,"[419055425, 1706261048, 419055887]"
419055887,"[419055922, 419055391, 419055425]"
1216267955,[419055686]
1216268117,"[1216268117, 1519786283]"
1519786283,"[1216268117, 1706261048]"
419055686,[1216267955]
419076851,"[419077823, 419078110]"
1710255071,[419055388]
419078183,"[419073195, 419078078, 419078151]"
419078078,"[419073386, 419078183, 419078110]"
419073261,"[419073050, 419078100, 419078151]"
419078151,"[419073261, 419078008, 419078183]"
419056819,"[419056773, 419056848, 1833354462]"
1833354462,"[419056819, 419056988]"
419073265,"[419078161, 419073992, 419073020, 419072816]"
419072816,"[419073992, 419074076, 419073020, 419073265]"
419073992,"[419072816, 419074131]"
419074131,"[419078161, 419073992, 419073020, 419072839]"
419073020,"[419073050, 419073265, 419072816, 419074131]"
419078161,"[419073249, 419078100, 419073265]"
419072839,"[419073050, 419072959, 419078008, 419074131]"
419073050,"[419072839, 419073020, 419073186, 419073261]"
419078100,"[419078161, 419078008, 419073261]"
419078008,"[419078100, 419078151]"
419072959,"[1365294838, 419073186, 419072839]"
419073186,"[419073050, 419073195, 419072959]"
419078110,"[419073386, 419073106, 419076851, 419078078]"
419073386,"[419073195, 419078078, 419073106, 419078110]"
419073195,"[419073386, 419078008, 419073186, 419078183]"
419074076,"[419073249, 419076851, 419073761, 419072816]"
419077103,"[419077167, 1299636624, 419077209]"
419087546,"[419090089, 1918651956, 419091188, 1919929246]"
419090089,"[419087546, 1919944376, 419090347]"
419090347,"[419090089, 419091188, 1919944376]"
419091188,"[419094422, 419081545, 419090347]"
419087416,"[419087354, 419087594, 419078950, 1919929246]"
419087354,"[419088041, 419087354, 419087416]"
419088041,"[419088041, 419087354, 419078950]"
419078950,"[419088041, 419079011, 419078928]"
419079018,"[419079896, 419079204]"
419083411,"[419083300, 419082469, 419094296]"
419083300,"[419081305, 419083411, 1918675581]"
419081305,"[419083300, 1918609441, 1918675622, 1918609425]"
1918675622,"[1918675598, 419081305, 1918675581]"
1918675598,"[419093255, 1918675622, 1918675648]"
419058933,"[3362989807, 419058868, 1121861657]"
419083884,"[419093754, 1918600148, 419083411, 1918609429, 419081648]"
1918609429,"[1922267601, 1918605331, 419083884, 1918605332, 1918609427]"
419084025,"[1916697029, 419084025, 1918605329]"
1918605329,"[1918611225, 419084025, 1918605333, 1918605331]"
1918611225,"[1918605329, 1918609433, 1918610226]"
1918610226,"[1918611225, 419082469, 1918610228]"
419082469,"[1922269435, 419083411, 1918610226]"
419058945,[419058869]
419058868,[419058933]
419058869,[419058945]
419086823,[419084025]
419077167,"[419077189, 1365294838, 419077103]"
419056359,[2011034760]
419056227,"[419059040, 2011034760, 2011034764]"
2011034760,"[3057085610, 419056227, 2011034764]"
419088530,[419087354]
1530007168,"[419056261, 419056848]"
419057059,"[419057059, 3362989428, 419056647]"
419056769,[419057059]
419056319,"[3057085610, 419056834, 419059052, 419056321]"
419056321,"[419056415, 419056360, 419056319]"
419059052,"[419059040, 419059092, 419056360]"
419059017,"[419059040, 419058854]"
419058854,"[419058906, 419059017]"
419088090,[419088041]
2011034764,"[3057085610, 419056227, 2011034760, 419056447]"
419056415,"[419056321, 419059096, 419056447]"
419059040,"[419059052, 419059096, 419059017]"
419081648,"[419093265, 419093044, 1918600143, 419083884]"
1918600143,"[419093240, 1918600141, 1918612785, 419081648]"
419093240,"[419093044, 1918600143, 1918612777, 1918612762]"
419093044,"[1922266298, 419093128, 419093240]"
419058947,[419056384]
419058781,[419058906]
3094134315,"[3362989473, 419056941, 3782296008, 419057366, 3782296007]"
419056894,"[419057099, 419057366, 419056941]"
419057366,"[419056912, 419056894, 1267552919]"
419056795,"[419056808, 419056659, 419056764]"
419056808,"[419056764, 419056767, 419056795, 419056249, 419056702, 419059060]"
419055274,"[419057203, 419057187, 419055242, 1359721099]"
1267552908,"[419057316, 419057278, 419057220, 419057187]"
419057187,"[419057125, 419055369, 1267552908, 419055274]"
1359721165,[419057278]
1267552910,[419057366]
419055242,"[419055287, 419057257, 419055274, 1359721156]"
419059055,"[419059089, 419058891, 4112327694, 419056386]"
419056386,"[419056354, 4112327694, 419059055, 419056424]"
419059089,"[419059055, 419059015, 419056433, 419056354]"
419056354,"[419056341, 419059089, 419056238, 419056386]"
1918634666,"[1918634651, 419090936, 419089481]"
1918634651,"[1918634651, 1918634666, 419090298]"
419059070,"[419058736, 419059047, 419056313, 419056424]"
419056777,"[419056764, 419056792, 419056813, 419056260, 419056353]"
419056792,"[419056341, 419056777, 419056813]"
419087848,"[419087848, 1729320464, 1918636186, 419087353]"
419056764,"[419056653, 419056777, 419056795]"
419056353,"[419059055, 419056433, 419056260, 419056434]"
419056433,"[419056341, 419056792, 419059089, 419056353]"
419088094,"[419087353, 419079003, 1918634653, 419078884]"
1918634653,"[419079003, 419088094, 419078884]"
419078884,"[1918634653, 1918618700, 1918623376]"
419056341,"[419056792, 419056354, 419056433, 419056260]"
419056744,"[419056838, 419056696, 419056675, 419056839]"
419056839,"[419056767, 419056231, 419056744, 419056249]"
419056249,"[419056808, 419056352, 419056839, 419056260]"
419056260,"[419056341, 419056777, 419056249, 419056353]"
419059047,"[419056286, 419059070]"
419089742,"[1444846632, 419091439, 419089766, 1444846634, 419090151, 1938519584]"
1938519584,"[1916691232, 419091439, 1938519589, 419089742]"
419091439,"[419091017, 1938519584, 1916678547, 419091477]"
1916676109,"[419089766, 419090010, 419091193, 419091477]"
419090010,"[1444846648, 419089516, 1916676109]"
1444846648,"[419089766, 419087542, 1444846623, 419090010]"
419089766,"[419091477, 419087672, 1444846620, 1444846648, 419089742]"
419056662,"[419056740, 419056761, 419056518, 419056434, 419056775, 419056540]"
419093265,"[419093197, 1918600142, 419093128, 419081648]"
419093128,"[419093265, 419093044, 419093052, 419093754]"
419093754,"[419093751, 419093128, 1938502738, 1899924555]"
419056767,"[419056696, 419056298, 419056839, 419056808]"
